case_index,scenario,sentiment,urgency,emp_steering,frm_steering,emp_token_len,frm_token_len,emp_sent_len,frm_sent_len,emp_ttr,frm_ttr,rouge1_ef,rouge2_ef,rougeL_ef,rouge1_ec,rouge1_fc,emp_flesch_ease,emp_flesch_grade,emp_fog,frm_flesch_ease,frm_flesch_grade,frm_fog,emp_empathy_score,emp_formality_score,frm_empathy_score,frm_formality_score,emp_fp_singular,frm_fp_singular,emp_passive,frm_passive,style_disc_score,emp_entity_cov,frm_entity_cov,emp_placeholder,frm_placeholder,emp_cov_product,emp_cov_order_id,emp_cov_urgency,emp_cov_sentiment,emp_cov_customer_name,emp_cov_issue,frm_cov_product,frm_cov_order_id,frm_cov_urgency,frm_cov_sentiment,frm_cov_customer_name,frm_cov_issue,kg_nodes,kg_edges,kg_density,kg_salience
48,wrong_item,neutral,medium,kg_activation,kg_activation,79,76,3,3,0.8354430379746836,0.9210526315789473,0.36734693877551017,0.06896551724137931,0.20408163265306123,0.20224719101123595,0.11299435028248589,41.01896713615025,13.417464788732396,15.663849765258218,30.900000000000034,14.911666666666669,17.377777777777776,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,3,0.1,0.799
49,wrong_item,polite,low,kg_activation,kg_activation,85,118,3,5,0.8470588235294118,0.8813559322033898,0.387434554973822,0.09523809523809525,0.15706806282722513,0.1787709497206704,0.13461538461538458,36.85346320346321,14.495324675324678,16.5004329004329,50.160000000000025,11.48,13.352380952380953,0.0,0.06896551724137931,0.12903225806451613,0.06896551724137931,0.0,0.3333333333333333,0.3333333333333333,0.0,-0.12903225806451613,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,3,0.1,0.7749999999999999
50,wrong_item,angry,high,kg_activation,kg_activation,80,108,3,3,0.925,0.8796296296296297,0.4318181818181818,0.08045977011494253,0.19318181818181818,0.1744186046511628,0.21212121212121215,29.746981981982003,15.238108108108111,19.055855855855857,23.56630363036308,18.336039603960398,20.991419141914193,0.0,0.0,0.0967741935483871,0.06896551724137931,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.027808676307007785,0.16666666666666666,0.0,0,0,0.16666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,15,0.11363636363636363,0.8459166666666667
51,billing_error,frustrated,medium,kg_activation,kg_activation,68,76,2,3,0.9264705882352942,0.7894736842105263,0.39999999999999997,0.1804511278195489,0.22222222222222224,0.22485207100591711,0.19101123595505615,33.86250000000001,16.361666666666668,18.314285714285713,33.25000000000003,14.58388888888889,16.822222222222223,0.0,0.0,0.03225806451612903,0.06896551724137931,0.0,0.0,0.5,0.0,0.03670745272525028,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7857142857142857
52,billing_error,angry,high,kg_activation,kg_activation,93,86,3,3,0.9032258064516129,0.8488372093023255,0.3614457831325301,0.036585365853658534,0.12048192771084337,0.21965317919075147,0.21818181818181817,32.37928571428574,15.699047619047622,17.39047619047619,29.11172995780595,15.740759493670886,17.621940928270043,0.03225806451612903,0.06896551724137931,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,-0.03670745272525028,0.0,0.1111111111111111,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,9,5,0.06944444444444445,0.8276666666666667
53,billing_error,neutral,low,kg_activation,kg_activation,81,72,3,3,0.8024691358024691,0.875,0.5138888888888888,0.1267605633802817,0.2361111111111111,0.23728813559322035,0.17964071856287425,38.637456140350906,14.163684210526316,15.922807017543859,22.542786069651783,15.663283582089552,19.082587064676616,0.0,0.06896551724137931,0.03225806451612903,0.06896551724137931,0.0,0.0,0.3333333333333333,0.0,-0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8214285714285714
54,billing_error,polite,medium,kg_activation,kg_activation,91,65,3,3,0.8351648351648352,0.9076923076923077,0.32167832167832167,0.0425531914893617,0.13986013986013984,0.22857142857142856,0.14473684210526316,39.47444444444446,14.460987654320991,16.2320987654321,55.64341101694919,9.162500000000001,9.289830508474578,0.0,0.13793103448275862,0.0,0.034482758620689655,0.6,0.0,0.3333333333333333,0.3333333333333333,-0.10344827586206896,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7999999999999999
55,billing_error,frustrated,high,kg_activation,kg_activation,66,57,3,3,0.8787878787878788,0.8421052631578947,0.42735042735042733,0.12173913043478261,0.20512820512820512,0.16374269005847952,0.1728395061728395,39.85510752688174,12.834516129032263,14.718279569892474,28.765000000000015,13.718888888888891,16.08888888888889,0.0,0.034482758620689655,0.03225806451612903,0.034482758620689655,0.0,0.0,0.0,0.3333333333333333,-0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666668
56,billing_error,angry,high,kg_activation,kg_activation,99,94,3,5,0.8686868686868687,0.8404255319148937,0.5027322404371585,0.18784530386740333,0.21857923497267756,0.20942408376963348,0.11956521739130435,17.995806451612935,18.4505376344086,19.71182795698925,45.75374418604653,11.150558139534883,13.856744186046512,0.0,0.06896551724137931,0.06451612903225806,0.10344827586206896,0.0,0.2,0.0,0.0,-0.030033370411568408,0.16666666666666666,0.0,0,0,0.3333333333333333,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,12,7,0.05303030303030303,0.8488333333333333
57,billing_error,neutral,medium,kg_activation,kg_activation,94,103,3,4,0.8829787234042553,0.8349514563106796,0.5164835164835164,0.14444444444444443,0.25274725274725274,0.17751479289940825,0.13714285714285715,46.92036764705884,11.993970588235296,12.735294117647058,21.646521739130463,15.953913043478263,18.330434782608695,0.0,0.034482758620689655,0.0,0.10344827586206896,0.0,0.0,0.0,0.25,0.06896551724137931,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8285714285714286
58,billing_error,polite,low,kg_activation,kg_activation,97,72,3,3,0.865979381443299,0.7916666666666666,0.375,0.05063291139240507,0.15,0.1935483870967742,0.19753086419753088,29.973030303030328,16.36590909090909,17.187878787878788,35.778333333333364,13.900000000000002,15.537254901960786,0.0,0.06896551724137931,0.06451612903225806,0.06896551724137931,0.0,0.0,0.0,0.0,-0.06451612903225806,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7999999999999999
59,billing_error,frustrated,high,kg_activation,kg_activation,92,89,3,3,0.9130434782608695,0.8539325842696629,0.3764705882352941,0.03571428571428571,0.15294117647058825,0.21164021164021166,0.14207650273224043,47.88717054263569,13.70162790697675,15.652713178294574,32.163333333333355,15.480740740740742,16.725925925925928,0.0,0.034482758620689655,0.0,0.034482758620689655,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857
60,billing_error,angry,high,kg_activation,kg_activation,99,68,3,3,0.8383838383838383,0.8382352941176471,0.4331210191082802,0.0774193548387097,0.1910828025477707,0.2247191011235955,0.17218543046357615,38.62530303030303,15.15909090909091,18.096969696969698,43.74104166666669,12.458125000000003,14.783333333333331,0.03225806451612903,0.06896551724137931,0.06451612903225806,0.10344827586206896,0.3333333333333333,0.0,0.0,0.0,0.0022246941045606233,0.1111111111111111,0.0,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0.125,0.8943333333333333
61,billing_error,neutral,medium,kg_activation,kg_activation,88,99,3,4,0.8409090909090909,0.8383838383838383,0.3389830508474576,0.045714285714285714,0.14689265536723164,0.2247191011235955,0.22459893048128343,49.918888888888915,13.0041975308642,14.25679012345679,26.77173387096778,15.301155913978494,18.33225806451613,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.5,0.13793103448275862,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8142857142857144
62,billing_error,polite,low,kg_activation,kg_activation,61,120,3,3,0.8688524590163934,0.8916666666666667,0.30857142857142855,0.057803468208092484,0.14857142857142858,0.23255813953488372,0.19148936170212766,45.175757575757615,11.512727272727272,12.424242424242424,33.39522988505749,18.20724137931035,19.604597701149427,0.0,0.034482758620689655,0.03225806451612903,0.034482758620689655,0.3333333333333333,0.75,0.3333333333333333,0.0,-0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142856
63,billing_error,frustrated,high,kg_activation,kg_activation,90,83,3,3,0.8222222222222222,0.8192771084337349,0.4785276073619632,0.13664596273291924,0.17177914110429449,0.23076923076923078,0.19428571428571428,36.71605691056911,14.928536585365855,15.81138211382114,32.93730769230771,15.124358974358977,16.04102564102564,0.0,0.0,0.03225806451612903,0.034482758620689655,0.0,0.0,0.0,0.0,0.0022246941045606233,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6,3,0.1,0.8666666666666667
64,billing_error,angry,high,kg_activation,kg_activation,88,118,3,6,0.8522727272727273,0.7796610169491526,0.43523316062176165,0.06282722513089005,0.16580310880829016,0.11904761904761904,0.18461538461538463,49.09654471544715,13.201707317073172,13.372357723577236,57.748333333333335,9.676296296296297,11.274074074074074,0.0,0.0,0.03225806451612903,0.034482758620689655,0.3333333333333333,0.5,0.0,0.0,0.0022246941045606233,0.0,0.1111111111111111,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,9,9,0.125,0.8665555555555556
65,billing_error,neutral,medium,kg_activation,kg_activation,99,77,3,3,0.8484848484848485,0.8701298701298701,0.4049079754601227,0.07453416149068322,0.20858895705521474,0.24120603015075376,0.17241379310344826,31.336594202898567,16.50695652173913,17.918840579710146,19.604803921568646,16.15588235294118,17.890196078431373,0.0,0.06896551724137931,0.06451612903225806,0.10344827586206896,0.0,0.0,0.3333333333333333,0.0,-0.030033370411568408,0.14285714285714285,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857
66,billing_error,polite,low,kg_activation,kg_activation,78,60,3,3,0.782051282051282,0.8666666666666667,0.42748091603053434,0.15503875968992245,0.21374045801526717,0.23448275862068968,0.1875,46.544885844748876,12.812328767123287,13.021004566210047,47.39190476190478,11.286428571428576,12.466666666666669,0.03225806451612903,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.06674082313681869,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7857142857142858
67,billing_error,frustrated,high,kg_activation,kg_activation,85,118,3,8,0.788235294117647,0.8389830508474576,0.47058823529411764,0.07567567567567567,0.1818181818181818,0.1925133689839572,0.1588785046728972,38.360384615384646,14.367948717948721,15.528205128205128,52.513125,9.19541666666667,10.964285714285715,0.0,0.06896551724137931,0.0,0.13793103448275862,0.3333333333333333,0.3333333333333333,0.0,0.0,0.06896551724137931,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.8416666666666668
68,billing_error,angry,high,kg_activation,kg_activation,86,80,3,3,0.8604651162790697,0.8375,0.35220125786163525,0.03821656050955414,0.17610062893081763,0.2057142857142857,0.2117647058823529,37.67881856540086,14.545822784810127,17.115611814345993,21.47164502164503,16.640779220779226,19.617316017316018,0.0,0.06896551724137931,0.03225806451612903,0.13793103448275862,0.3333333333333333,0.0,0.3333333333333333,0.0,0.03670745272525028,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0.125,0.8665555555555556
69,billing_error,neutral,medium,kg_activation,kg_activation,91,76,3,3,0.8241758241758241,0.8026315789473685,0.45283018867924524,0.1019108280254777,0.1761006289308176,0.27777777777777773,0.23952095808383234,28.350714285714332,16.26095238095238,18.342857142857145,29.16132420091327,15.236986301369864,17.952511415525112,0.0,0.10344827586206896,0.06451612903225806,0.10344827586206896,0.0,0.0,0.0,0.3333333333333333,-0.06451612903225806,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,9,0.16071428571428573,0.825
70,billing_error,polite,low,kg_activation,kg_activation,76,77,3,5,0.868421052631579,0.8831168831168831,0.425531914893617,0.07194244604316546,0.15602836879432624,0.2839506172839506,0.20125786163522014,47.39434782608697,12.362608695652174,13.837681159420292,66.9653432835821,7.247940298507466,9.539104477611941,0.0,0.034482758620689655,0.03225806451612903,0.06896551724137931,0.3333333333333333,0.5,0.0,0.0,0.0022246941045606233,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.8214285714285714
71,billing_error,frustrated,high,kg_activation,kg_activation,87,99,3,4,0.8160919540229885,0.898989898989899,0.313953488372093,0.02352941176470588,0.11627906976744186,0.20512820512820512,0.13793103448275865,35.94833333333335,14.870000000000001,15.66666666666667,33.11192415730338,14.168398876404492,15.641573033707866,0.0,0.0,0.0,0.13793103448275862,0.6666666666666666,0.0,0.3333333333333333,0.25,0.13793103448275862,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8714285714285716
72,billing_error,angry,high,kg_activation,kg_activation,69,76,3,3,0.8405797101449275,0.8289473684210527,0.3823529411764706,0.029850746268656716,0.1764705882352941,0.21656050955414013,0.21118012422360247,43.17714285714288,12.453968253968252,12.844444444444447,36.914523809523814,13.907142857142862,15.619047619047619,0.0,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,-0.03225806451612903,0.0,0.09090909090909091,0,0,0.0,,0.0,0.0,0.0,0.0,0.16666666666666666,,0.0,0.0,0.0,0.0,11,7,0.06363636363636363,0.8726363636363637
73,billing_error,neutral,medium,kg_activation,kg_activation,73,61,2,3,0.9178082191780822,0.8688524590163934,0.46511627906976744,0.1732283464566929,0.21705426356589147,0.20731707317073172,0.17449664429530198,35.72184782608696,16.847608695652173,17.857971014492755,39.02303030303034,12.370909090909091,13.878787878787879,0.0,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8214285714285714
74,billing_error,polite,low,kg_activation,kg_activation,88,69,4,3,0.8181818181818182,0.8695652173913043,0.41891891891891886,0.12328767123287672,0.1891891891891892,0.2441860465116279,0.24675324675324672,48.002500000000026,11.532500000000002,12.5,47.83250000000001,10.562500000000004,12.025,0.0,0.06896551724137931,0.0,0.034482758620689655,0.0,0.0,0.5,0.3333333333333333,-0.034482758620689655,0.16666666666666666,0.0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,4,0.13333333333333333,0.7999999999999999
75,billing_error,frustrated,high,kg_activation,kg_activation,87,91,3,4,0.7931034482758621,0.8021978021978022,0.5180722891566265,0.20731707317073172,0.2048192771084337,0.2590673575129534,0.24615384615384617,44.40833333333336,13.690000000000001,14.66666666666667,53.58428571428573,11.00238095238095,12.20952380952381,0.0,0.0,0.03225806451612903,0.0,0.3333333333333333,0.5,0.3333333333333333,0.25,-0.03225806451612903,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8714285714285716
76,delivery_delay,neutral,medium,kg_activation,kg_activation,99,100,3,3,0.8585858585858586,0.84,0.35106382978723405,0.02150537634408602,0.14893617021276595,0.2551020408163265,0.2121212121212121,43.10380952380956,14.782857142857143,16.089377289377293,14.831666666666706,18.974680851063834,21.89503546099291,0.06451612903225806,0.06896551724137931,0.03225806451612903,0.034482758620689655,0.5,0.0,0.0,0.0,-0.0022246941045606233,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7991428571428573
77,delivery_delay,frustrated,high,kg_activation,kg_activation,83,96,3,3,0.8072289156626506,0.8541666666666666,0.35714285714285715,0.08433734939759037,0.17857142857142858,0.23529411764705882,0.17435897435897438,46.429561403508785,13.076842105263157,15.396491228070175,37.416363636363656,13.505909090909089,15.618181818181819,0.06451612903225806,0.06896551724137931,0.03225806451612903,0.10344827586206896,1.0,0.0,0.3333333333333333,0.0,0.06674082313681869,0.14285714285714285,0.0,0,0,0.0,,0.0,0.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,7,3,0.07142857142857142,0.8231428571428572
78,delivery_delay,angry,high,kg_activation,kg_activation,73,119,3,5,0.8767123287671232,0.8571428571428571,0.39779005524861877,0.0670391061452514,0.14364640883977903,0.19767441860465118,0.14883720930232558,58.17245098039217,10.776470588235295,11.419607843137257,57.72777027027027,9.80337837837838,12.445045045045047,0.0,0.0,0.0,0.034482758620689655,0.5,0.6,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,6,0.08333333333333333,0.7944444444444445
79,delivery_delay,polite,low,kg_activation,kg_activation,73,71,3,3,0.8356164383561644,0.8732394366197183,0.4888888888888889,0.16541353383458646,0.23703703703703702,0.21686746987951808,0.19631901840490798,44.94217391304349,12.704637681159422,13.837681159420292,29.405,14.623333333333331,17.284848484848485,0.03225806451612903,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8,5,0.08928571428571429,0.792625
80,delivery_delay,neutral,medium,kg_activation,kg_activation,79,66,3,3,0.8607594936708861,0.8333333333333334,0.38235294117647056,0.11940298507462686,0.22058823529411764,0.19393939393939394,0.1830065359477124,32.075000000000045,14.747777777777777,17.377777777777776,33.03252688172046,13.786129032258064,16.008602150537637,0.0,0.034482758620689655,0.06451612903225806,0.06896551724137931,0.5,0.0,0.3333333333333333,0.0,-0.030033370411568408,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7857142857142857
81,delivery_delay,frustrated,high,kg_activation,kg_activation,84,119,3,4,0.8690476190476191,0.8739495798319328,0.4123711340206186,0.14583333333333334,0.2371134020618557,0.1904761904761905,0.19607843137254902,39.75061403508772,14.00842105263158,15.396491228070175,41.360131578947374,14.570614035087718,15.610526315789475,0.0,0.06896551724137931,0.06451612903225806,0.034482758620689655,0.5,0.6666666666666666,0.0,0.0,-0.09899888765294772,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.8357142857142857
82,delivery_delay,angry,high,kg_activation,kg_activation,75,59,2,3,0.9066666666666666,0.8305084745762712,0.368,0.0975609756097561,0.192,0.16774193548387098,0.2,21.786764705882376,18.667058823529413,20.070588235294117,52.8666666666667,10.440000000000001,11.696969696969697,0.0,0.13793103448275862,0.0,0.034482758620689655,0.0,0.0,0.0,0.3333333333333333,-0.10344827586206896,0.0,0.2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,10,11,0.12222222222222222,0.775
83,delivery_delay,polite,low,kg_activation,kg_activation,99,81,3,3,0.8080808080808081,0.8395061728395061,0.45508982035928147,0.1818181818181818,0.2874251497005988,0.2087912087912088,0.15950920245398773,38.45545787545791,15.431208791208793,16.089377289377293,30.890225225225237,15.078648648648652,17.434234234234236,0.0,0.10344827586206896,0.0,0.10344827586206896,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7642857142857143
84,delivery_delay,neutral,medium,kg_activation,kg_activation,73,121,3,3,0.8493150684931506,0.8429752066115702,0.43093922651933697,0.0782122905027933,0.16574585635359118,0.19999999999999998,0.20487804878048785,62.73227272727273,9.97484848484849,11.830303030303032,38.26488095238096,17.196785714285713,19.219047619047622,0.0,0.034482758620689655,0.03225806451612903,0.034482758620689655,0.8,0.5714285714285714,0.0,0.0,-0.03225806451612903,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,8,5,0.08928571428571429,0.7625
85,delivery_delay,frustrated,high,kg_activation,kg_activation,103,77,3,3,0.7766990291262136,0.7922077922077922,0.39285714285714285,0.12048192771084337,0.22619047619047616,0.2912621359223301,0.2417582417582418,28.331666666666706,17.091702127659577,18.065248226950356,30.900000000000034,14.911666666666669,17.377777777777776,0.0,0.0,0.03225806451612903,0.034482758620689655,0.0,0.0,0.0,0.0,0.0022246941045606233,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0.14285714285714285,0.83125
86,delivery_delay,angry,high,kg_activation,kg_activation,79,65,3,3,0.8481012658227848,0.8769230769230769,0.5217391304347826,0.11764705882352942,0.23188405797101447,0.18888888888888888,0.14457831325301204,39.33200000000002,13.984000000000002,17.46666666666667,16.65833333333336,16.070000000000004,17.944086021505377,0.0,0.034482758620689655,0.06451612903225806,0.10344827586206896,0.0,0.0,0.0,0.0,0.004449388209121247,0.1,0.1,0,0,0.0,,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,10,6,0.06666666666666667,0.7849
87,delivery_delay,polite,low,kg_activation,kg_activation,88,77,3,3,0.8295454545454546,0.8441558441558441,0.44303797468354433,0.11538461538461538,0.2151898734177215,0.25,0.189873417721519,46.247309236947814,13.681927710843372,16.367871485943777,20.60103603603605,16.513783783783783,19.055855855855857,0.0,0.06896551724137931,0.03225806451612903,0.06896551724137931,0.6666666666666666,0.0,0.0,0.3333333333333333,-0.03225806451612903,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,6,0.08333333333333333,0.8
88,delivery_delay,neutral,medium,kg_activation,kg_activation,106,87,3,3,0.8584905660377359,0.8045977011494253,0.4431818181818182,0.1149425287356322,0.2159090909090909,0.19095477386934676,0.19459459459459458,31.336594202898567,16.50695652173913,17.484057971014494,26.941111111111127,16.209135802469138,18.701234567901235,0.0,0.1724137931034483,0.06451612903225806,0.034482758620689655,0.2,0.0,0.0,0.0,-0.20244716351501668,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7357142857142858
89,delivery_delay,frustrated,high,kg_activation,kg_activation,98,77,3,3,0.8163265306122449,0.8571428571428571,0.45962732919254656,0.1509433962264151,0.1739130434782609,0.16759776536312848,0.17499999999999996,42.234482758620715,14.57287356321839,15.27816091954023,30.295023474178407,14.913239436619719,16.22723004694836,0.0967741935483871,0.06896551724137931,0.06451612903225806,0.0,0.0,0.0,0.3333333333333333,0.0,-0.03670745272525028,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7714285714285715
90,delivery_delay,angry,high,kg_activation,kg_activation,70,65,2,3,0.8857142857142857,0.8615384615384616,0.31496062992125984,0.016,0.11023622047244094,0.2222222222222222,0.13714285714285715,38.20187500000003,15.880625000000002,15.925,21.157322404371627,15.35967213114754,16.002185792349728,0.03225806451612903,0.06896551724137931,0.06451612903225806,0.06896551724137931,0.0,0.0,0.0,0.3333333333333333,-0.03225806451612903,0.08333333333333333,0.16666666666666666,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.0,0.0,12,16,0.12121212121212122,0.8083333333333335
91,delivery_delay,polite,low,kg_activation,kg_activation,88,80,3,3,0.8409090909090909,0.8125,0.4713375796178344,0.18064516129032257,0.24203821656050953,0.18934911242603553,0.2125,36.054538152610434,15.10361445783133,17.813654618473898,25.17400900900904,15.875945945945947,18.515315315315316,0.0967741935483871,0.0,0.06451612903225806,0.06896551724137931,0.0,0.0,0.3333333333333333,0.0,0.10122358175750834,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7,4,0.09523809523809523,0.7642857142857143
92,delivery_delay,neutral,medium,kg_activation,kg_activation,91,92,3,3,0.8901098901098901,0.8152173913043478,0.4642857142857143,0.08433734939759037,0.14285714285714285,0.2459893048128342,0.20540540540540542,44.70725490196082,14.06235294117647,16.980392156862745,44.20875502008033,13.966265060240968,15.885943775100401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7357142857142858
93,delivery_delay,frustrated,high,kg_activation,kg_activation,96,74,3,3,0.84375,0.8243243243243243,0.4,0.16455696202531647,0.25,0.2793296089385475,0.25157232704402516,35.089625468164826,15.735056179775285,16.810486891385768,24.828809523809525,15.592857142857145,17.904761904761905,0.03225806451612903,0.034482758620689655,0.06451612903225806,0.06896551724137931,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0022246941045606233,0.14285714285714285,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7714285714285715
94,delivery_delay,angry,high,kg_activation,kg_activation,67,68,3,3,0.8656716417910447,0.8529411764705882,0.352,0.0975609756097561,0.16,0.15662650602409636,0.15568862275449102,55.82945355191259,10.52360655737705,12.723497267759562,34.397043010752725,13.595806451612905,14.073118279569895,0.03225806451612903,0.0,0.03225806451612903,0.034482758620689655,0.5,0.4,0.0,0.0,0.034482758620689655,0.0,0.0,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,9,4,0.05555555555555555,0.7721111111111111
95,delivery_delay,polite,low,kg_activation,kg_activation,88,82,3,3,0.7840909090909091,0.8658536585365854,0.4814814814814815,0.1875,0.2716049382716049,0.21714285714285714,0.18934911242603553,50.12825203252032,13.057804878048781,14.347967479674796,38.360384615384646,14.367948717948721,15.528205128205128,0.0,0.0,0.0,0.13793103448275862,0.0,0.0,0.0,0.3333333333333333,0.13793103448275862,0.0,0.14285714285714285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,6,0.14285714285714285,0.7642857142857143
